Id	Fot	Inv	Dt	Client	Fee	Comm	Conv	Pd Y/N?	Text	Size	Place	Restrict Y/N?	GL Acct
BUL0386	BUL	102222	7/31/2013	GETIMA00	0.02232	35	1	Y		0	0	0	41201
BUL0386	BUL	102222	7/31/2013	GETIMA00	4.5	35	1	Y		0	0	0	41201
BUL0386	BUL	102282	10/31/2013	GETIMA00	9.76	35	1	Y		0	0	0	41201
BUL0386	BUL	102425	8/31/2014	GETIMA00	0.43746	35	1	Y		0	0	0	41201
BUL0386	BUL	102425	8/31/2014	GETIMA00	8.84621	35	1	Y		0	0	0	41201
BUL0386	BUL	102465	11/30/2014	GETIMA00	0.6285	35	1	Y		0	0	0	41201
BUL0386	BUL	300987	12/1/2011	10431701	15.96	35	1	Y	Royalty Free Media	8	0	N	41201
BUL0386	BUL	301234	5/22/2014	10463101	19.95	35	1	Y	Royalty Free Media	8	0	N	41201
BUL0387	BUL	101761	7/31/2011	GETIMA00	27.03	35	1	Y		0	0	0	41201
BUL0387	BUL	101781	8/31/2011	GETIMA00	26.67	35	1	Y		0	0	0	41201
BUL0387	BUL	101832	11/30/2011	GETIMA00	1.64	35	1	Y		0	0	0	41201
BUL0387	BUL	101876	2/29/2012	GETIMA00	116.56	35	1	Y		0	0	0	41201
BUL0387	BUL	101993	8/31/2012	GETIMA00	93.57	35	1	Y		0	0	0	41201
BUL0387	BUL	102141	4/30/2013	ALAMYL00	38.74	35	1	Y		0	0	0	41201
BUL0387	BUL	102141	4/30/2013	ALAMYL00	38.74	35	1	Y		0	0	0	41201
BUL0387	BUL	102141	4/30/2013	ALAMYL00	-38.74	35	1	Y		0	0	0	41201
BUL0387	BUL	102184	6/1/2013	ALAMYL00	38.74	35	1	Y		0	0	0	41201
BUL0387	BUL	102398	6/30/2014	GETIMA00	4	35	1	Y		0	0	0	41201
BUL0387	BUL	102664	8/31/2016	GETIMA00	8.17947	35	1	Y		0	0	0	41201
BUL0387	BUL	301359	12/27/2016	10469401	89.95	35	1	Y	Royalty Free Media	3	0	0	41201
BUL0388	BUL	101796	9/30/2011	GETIMA00	7	35	1	Y		0	0	0	41201
BUL0388	BUL	101814	10/31/2011	GETIMA00	11.83	35	1	Y		0	0	0	41201
BUL0388	BUL	101832	11/30/2011	GETIMA00	20	35	1	Y		0	0	0	41201
BUL0388	BUL	101832	11/30/2011	GETIMA00	1.84	35	1	Y		0	0	0	41201
BUL0388	BUL	101869	2/29/2012	SUPSTO00	0	35	1	Y		0	0	0	41201
BUL0388	BUL	101869	2/29/2012	SUPSTO00	139.98	35	1	Y		0	0	0	41201
BUL0388	BUL	101876	2/29/2012	GETIMA00	2.11	35	1	Y		0	0	0	41201
BUL0388	BUL	101918	4/30/2012	GETIMA00	39.64	35	1	Y		0	0	0	41201
BUL0388	BUL	102011	9/30/2012	GETIMA00	-2.11	35	1	Y		0	0	0	41201
BUL0388	BUL	102011	9/30/2012	GETIMA00	1.94	35	1	Y		0	0	0	41201
BUL0388	BUL	102011	9/30/2012	GETIMA00	2.48	35	1	Y		0	0	0	41201
BUL0388	BUL	102076	12/31/2012	GETIMA00	36.4	35	1	Y		0	0	0	41201
BUL0388	BUL	102076	12/31/2012	GETIMA00	89.82881	35	1	Y		0	0	0	41201
BUL0388	BUL	102138	3/31/2013	GETIMA00	6.52	35	1	Y		0	0	0	41201
BUL0388	BUL	102159	4/30/2013	GETIMA00	53.6	35	1	Y		0	0	0	41201
BUL0388	BUL	102159	4/30/2013	GETIMA00	53.6	35	1	Y		0	0	0	41201
BUL0388	BUL	102266	9/30/2013	GETIMA00	2.728	35	1	Y		0	0	0	41201
BUL0388	BUL	102425	8/31/2014	GETIMA00	8.84621	35	1	Y		0	0	0	41201
BUL0388	BUL	301034	4/4/2012	10413501	35.3	35	1	Y	Royalty Free Media	3	0	N	41201
BUL0389	BUL	101747	6/30/2011	GETIMA00	59.17	35	1	Y		0	0	0	41201
BUL0389	BUL	101796	9/30/2011	GETIMA00	75	35	1	Y		0	0	0	41201
BUL0389	BUL	101825	11/30/2011	PUBPER00	47.98	35	1	Y		0	0	0	41201
BUL0389	BUL	101832	11/30/2011	GETIMA00	7	35	1	Y		0	0	0	41201
BUL0389	BUL	101867	1/31/2012	GETIMA00	10	35	1	Y		0	0	0	41201
BUL0389	BUL	101867	1/31/2012	GETIMA00	4	35	1	Y		0	0	0	41201
BUL0389	BUL	101905	4/30/2012	PUBPER00	103.98	35	1	Y		0	0	0	41201
BUL0389	BUL	101905	4/30/2012	PUBPER00	103.98	35	1	Y		0	0	0	41201
BUL0389	BUL	101918	4/30/2012	GETIMA00	10	35	1	Y		0	0	0	41201
BUL0389	BUL	101936	5/31/2012	GETIMA00	96.05	35	1	Y		0	0	0	41201
BUL0389	BUL	101954	6/30/2012	GETIMA00	1.98	35	1	Y		0	0	0	41201
BUL0389	BUL	102089	1/31/2013	GETIMA00	104.89	35	1	Y		0	0	0	41201
BUL0389	BUL	102089	1/31/2013	GETIMA00	18.85	35	1	Y		0	0	0	41201
BUL0389	BUL	102110	2/28/2013	GETIMA00	103	35	1	Y		0	0	0	41201
BUL0389	BUL	102159	4/30/2013	GETIMA00	1.98	35	1	Y		0	0	0	41201
BUL0389	BUL	102313	12/31/2013	GETIMA00	22.89746	35	1	N		0	0	0	41201
BUL0389	BUL	102383	5/31/2014	GETIMA00	1.6	35	1	Y		0	0	0	41201
BUL0389	BUL	102383	5/31/2014	GETIMA00	13.38	35	1	Y		0	0	0	41201
BUL0389	BUL	102413	7/31/2014	GETIMA00	22.89746	35	1	Y		0	0	0	41201
BUL0389	BUL	102454	10/31/2014	GETIMA00	1.522	35	1	Y		0	0	0	41201
BUL0389	BUL	102465	11/30/2014	GETIMA00	1.40704	35	1	Y		0	0	0	41201
BUL0389	BUL	102524	4/30/2015	GETIMA00	73.54	35	1	Y		0	0	0	41201
BUL0389	BUL	102553	5/31/2015	PUBPER00	103.98	35	1	Y		0	0	0	41201
BUL0389	BUL	102561	6/30/2015	GETIMA00	-73.54	35	1	Y		0	0	0	41201
BUL0389	BUL	102663	8/31/2016	ALAMYL00	22.39	35	1	N		0	0	0	41201
BUL0389	BUL	300908	6/3/2011	10420902	15.96	35	1	Y	Royalty Free Media	8	-1	0	41201
BUL0389	BUL	300946	8/19/2011	10126601	3.47	35	1	Y	Royalty Free Media	10	0	N	41201
BUL0389	BUL	300974	11/1/2011	10355703	262.46	35	1	Y	Royalty Free Media	3	0	N	41201
BUL0389	BUL	301034	4/4/2012	10413501	35.3	35	1	Y	Royalty Free Media	3	0	N	41201
BUL0389	BUL	301276	6/3/2015	10468201	199.96	35	1	Y	Royalty Free Media	3	0	0	41201
BUL0390	BUL	101832	11/30/2011	GETIMA00	1.64	35	1	Y		0	0	0	41201
BUL0390	BUL	101849	12/31/2011	GETIMA00	100	35	1	Y		0	0	0	41201
BUL0390	BUL	101850	12/31/2011	PUBPER00	77.98	35	1	Y		0	0	0	41201
BUL0390	BUL	101872	2/29/2012	PUBPER00	8	35	1	Y		0	0	0	41201
BUL0390	BUL	101918	4/30/2012	GETIMA00	3.54	35	1	Y		0	0	0	41201
BUL0390	BUL	101936	5/31/2012	GETIMA00	6.4	35	1	Y		0	0	0	41201
BUL0390	BUL	101993	8/31/2012	GETIMA00	26	35	1	Y		0	0	0	41201
BUL0390	BUL	102056	11/30/2012	GETIMA00	66.07	35	1	Y		0	0	0	41201
BUL0390	BUL	102076	12/31/2012	GETIMA00	2.24	35	1	Y		0	0	0	41201
BUL0390	BUL	102364	4/30/2014	GETIMA00	1.54	35	1	Y		0	0	0	41201
BUL0390	BUL	102418	8/31/2014	PUBPER00	8	35	1	Y		0	0	0	41201
BUL0390	BUL	102427	9/30/2014	SUPSTO00	8	35	1	Y		0	0	0	41201
BUL0390	BUL	102440	9/30/2014	GETIMA00	1.47996	35	1	Y		0	0	0	41201
BUL0390	BUL	102440	9/30/2014	GETIMA00	1.47996	35	1	Y		0	0	0	41201
BUL0390	BUL	102465	11/30/2014	GETIMA00	2.67308	35	1	Y		0	0	0	41201
BUL0390	BUL	102574	8/31/2015	GETIMA00	8.08592	35	1	Y		0	0	0	41201
BUL0390	BUL	102656	6/30/2016	ALAMYL00	8.17	35	1	Y		0	0	0	41201
BUL0390	BUL	301034	4/4/2012	10413501	35.3	35	1	Y	Royalty Free Media	3	0	N	41201
BUL0390	BUL	301257	10/3/2014	10359701	189.95	35	1	Y	Royalty Free Media	2	0	N	41201
BUL0390	BUL	301271	2/18/2015	10467101	140	35	1	Y	Royalty Free Media	3	0	N	41201
BUL0391	BUL	102340	2/28/2014	GETIMA00	16.36081	35	1	Y		0	0	0	41201
BUL0391	BUL	300959	9/30/2011	10126601	4.95	35	1	Y	Royalty Free Media	10	0	N	41201
BUL0393	BUL	102110	2/28/2013	GETIMA00	1.2	35	1	Y		0	0	0	41201
BUL0393	BUL	102180	5/31/2013	GETIMA00	0.41	35	1	Y		0	0	0	41201
BUL0393	BUL	102222	7/31/2013	GETIMA00	0.4068	35	1	Y		0	0	0	41201
BUL0393	BUL	301034	4/4/2012	10413501	35.3	35	1	Y	Royalty Free Media	3	0	N	41201
BUL0394	BUL	101849	12/31/2011	GETIMA00	7	35	1	Y		0	0	0	41201
BUL0394	BUL	101993	8/31/2012	GETIMA00	64.8	35	1	Y		0	0	0	41201
BUL0397	BUL	102056	11/30/2012	GETIMA00	2.04	35	1	Y		0	0	0	41201
BUL0397	BUL	301034	4/4/2012	10413501	35.3	35	1	Y	Royalty Free Media	3	0	N	41201
BUL0397	BUL	301156	4/26/2013	10456301	279.96	35	1	Y	Royalty Free Media	3	0	N	41201
BUL0398	BUL	102076	12/31/2012	GETIMA00	100	35	1	Y		0	0	0	41201
BUL0398	BUL	102312	12/31/2013	GETIMA00	3	35	1	Y		0	0	0	41201
BUL0399	BUL	101665	3/31/2011	GETIMA00	26	35	1	Y		8	0	0	41201
BUL0399	BUL	101900	3/31/2012	GETIMA00	100	35	1	Y		0	0	0	41201
BUL0400	BUL	101730	5/31/2011	GETIMA00	84.35	35	1	Y		0	0	0	41201
BUL0400	BUL	101825	11/30/2011	PUBPER00	19.6	35	1	Y		0	0	0	41201
BUL0400	BUL	101870	2/29/2012	INMAGI00	24.5	35	1	Y		0	0	0	41201
BUL0400	BUL	102011	9/30/2012	GETIMA00	54	35	1	Y		0	0	0	41201
BUL0400	BUL	102407	7/31/2014	INMAGI00	129.98	35	1	Y		0	0	0	41201
BUL0400	BUL	102564	7/31/2015	GETIMA00	4.08	35	1	Y		0	0	0	41201
BUL0400	BUL	102593	10/31/2015	PUBPER00	87.85	35	1	Y		0	0	0	41201
BUL0400	BUL	301246	8/20/2014	10464601	249.95	35	1	Y	Royalty Free Media	3	0	N	41201
BUL0401	BUL	101730	5/31/2011	GETIMA00	84.35	35	1	Y		0	0	0	41201
BUL0401	BUL	102203	6/30/2013	CORBIS00	1.3	35	1	Y		0	0	0	41201
BUL0401	BUL	102206	6/30/2013	GETIMA00	103	35	1	Y		0	0	0	41201
BUL0401	BUL	102289	11/30/2013	AGEFOT00	22.5	35	1	Y		0	0	0	41201
BUL0401	BUL	102356	4/30/2014	CORBIS00	3.28	35	1	Y		0	0	0	41201
BUL0401	BUL	102374	5/31/2014	CORBIS00	11.1	35	1	N		0	0	0	41201
BUL0401	BUL	102533	4/30/2015	CORBIS00	1.14	35	1	Y		0	0	0	41201
BUL0401	BUL	300910	6/4/2011	10420401	14.95	35	1	Y	Royalty Free Media	9	0	N	41201
BUL0401	BUL	301358	12/23/2016	10213301	69.95	35	1	Y	Royalty Free Media	2	0	0	41201
BUL0402	BUL	102109	2/28/2013	ALAMYL00	37.04	35	1	Y		0	0	0	41201
BUL0402	BUL	301156	4/26/2013	10456301	279.96	35	1	Y	Royalty Free Media	3	0	N	41201
BUL0403	BUL	101730	5/31/2011	GETIMA00	84.35	35	1	Y		0	0	0	41201
BUL0403	BUL	101772	8/31/2011	CORBIS00	34.43	35	1	Y		0	0	0	41201
BUL0403	BUL	102180	5/31/2013	GETIMA00	5.46	35	1	Y		0	0	0	41201
BUL0403	BUL	102299	11/30/2013	GETIMA00	0.68	35	1	N		0	0	0	41201
BUL0403	BUL	102315	12/31/2013	CORBIS00	6.36	35	1	Y		0	0	0	41201
BUL0403	BUL	102321	1/31/2014	GETIMA00	10.68069	35	1	Y		0	0	0	41201
BUL0403	BUL	102353	3/31/2014	CORBIS00	-6.36	35	1	Y		0	0	0	41201
BUL0403	BUL	102354	2/28/2014	CORBIS00	6.36	35	1	Y		0	0	0	41201
BUL0403	BUL	102363	4/30/2014	MEDBAK00	93.73	35	1	Y		0	0	0	41201
BUL0403	BUL	102374	5/31/2014	CORBIS00	18.56	35	1	N		0	0	0	41201
BUL0404	BUL	101753	6/30/2011	PUBPER00	139.98	35	1	Y		0	0	0	41201
BUL0404	BUL	101824	11/30/2011	CORBIS00	2.45	35	1	Y		0	0	0	41201
BUL0404	BUL	102138	3/31/2013	GETIMA00	20.61	35	1	Y		0	0	0	41201
BUL0404	BUL	102168	5/31/2013	CORBIS00	14.68	35	1	Y		0	0	0	41201
BUL0405	BUL	102598	10/31/2015	CORBIS00	1.09	35	1	Y		0	0	0	41201
BUL0405	BUL	300885	4/6/2011	10126601	4.95	35	1	Y	Royalty Free Media	10	0	N	41201
BUL0406	BUL	101602	12/31/2010	GETIMA00	7	35	1	Y		8	0	0	41201
BUL0406	BUL	101876	2/29/2012	GETIMA00	41.6	35	1	Y		0	0	0	41201
BUL0406	BUL	101923	5/31/2012	CORBIS00	3.04	35	1	Y		0	0	0	41201
BUL0406	BUL	101993	8/31/2012	GETIMA00	52	35	1	Y		0	0	0	41201
BUL0406	BUL	102138	3/31/2013	GETIMA00	2.68	35	1	Y		0	0	0	41201
BUL0406	BUL	102495	3/31/2015	CORBIS00	2.69	35	1	Y		0	0	0	41201
BUL0406	BUL	301087	8/28/2012	10126601	14.95	35	1	Y	Royalty Free Media	9	0	N	41201
BUL0407	BUL	101691	4/30/2011	GETIMA00	9.15	35	1	Y		8	0	0	41201
BUL0407	BUL	101757	7/31/2011	CORBIS00	8.42	35	1	Y		0	0	0	41201
BUL0407	BUL	101849	12/31/2011	GETIMA00	1.69	35	1	Y		0	0	0	41201
BUL0408	BUL	102313	12/31/2013	GETIMA00	1.598	35	1	N		0	0	0	41201
BUL0408	BUL	102413	7/31/2014	GETIMA00	1.598	35	1	Y		0	0	0	41201
BUL0410	BUL	102370	4/1/2014	ALAMYL00	13.52	35	1	Y		0	0	0	41201
BUL0412	BUL	101627	1/31/2011	GETIMA00	3	35	1	Y		8	0	0	41201
BUL0413	BUL	101621	1/31/2011	CORBIS00	50.09	35	1	Y		8	0	0	41201
BUL0413	BUL	101688	4/30/2011	CORBIS00	27.08	35	1	Y		8	0	0	41201
BUL0413	BUL	101729	5/31/2011	CORBIS00	26.9	35	1	Y		0	0	0	41201
BUL0413	BUL	101729	5/31/2011	CORBIS00	18.29	35	1	Y		0	0	0	41201
BUL0413	BUL	101898	3/31/2012	CORBIS00	24.78	35	1	Y		0	0	0	41201
BUL0414	BUL	101832	11/30/2011	GETIMA00	1.15	35	1	Y		0	0	0	41201
BUL0416	BUL	101621	1/31/2011	CORBIS00	34.06	35	1	Y		8	0	0	41201
BUL0416	BUL	101652	2/28/2011	CORBIS00	8.12	35	1	Y		8	0	0	41201
BUL0416	BUL	101652	2/28/2011	CORBIS00	8.12	35	1	N		8	0	0	41201
BUL0416	BUL	101652	2/28/2011	CORBIS00	8.12	35	1	N		8	0	0	41201
BUL0416	BUL	101688	4/30/2011	CORBIS00	10.83	35	1	Y		8	0	0	41201
BUL0416	BUL	101688	4/30/2011	CORBIS00	18.41	35	1	Y		8	0	0	41201
BUL0416	BUL	101729	5/31/2011	CORBIS00	18.29	35	1	Y		0	0	0	41201
BUL0416	BUL	101729	5/31/2011	CORBIS00	18.29	35	1	Y		0	0	0	41201
BUL0416	BUL	101862	1/31/2012	CORBIS00	1.3	35	1	Y		0	0	0	41201
BUL0416	BUL	101886	3/31/2012	PUBPER00	8	35	1	Y		0	0	0	41201
BUL0416	BUL	101898	3/31/2012	CORBIS00	16.85	35	1	Y		0	0	0	41201
BUL0417	BUL	102226	8/31/2013	AGEFOT00	20.07	35	1	Y		0	0	0	41201
BUL0418	BUL	102313	12/31/2013	GETIMA00	12.18	35	1	N		0	0	0	41201
BUL0418	BUL	102413	7/31/2014	GETIMA00	12.18	35	1	Y		0	0	0	41201
BUL0418	BUL	102560	7/31/2015	CORBIS00	12.5	35	1	Y		0	0	0	41201
BUL0420	BUL	102076	12/31/2012	GETIMA00	52.15281	35	1	Y		0	0	0	41201
BUL0420	BUL	102481	1/31/2015	CORBIS00	2.02	35	1	Y		0	0	0	41201
BUL0420	BUL	102532	2/28/2015	CORBIS00	1.85	35	1	Y		0	0	0	41201
BUL0423	BUL	101923	5/31/2012	CORBIS00	3.04	35	1	Y		0	0	0	41201
BUL0423	BUL	102492	1/31/2015	GETIMA00	59.8	35	1	Y		0	0	0	41201
BUL0424	BUL	101898	3/31/2012	CORBIS00	4.93	35	1	Y		0	0	0	41201
BUL0430	BUL	101849	12/31/2011	GETIMA00	10.45	35	1	Y		0	0	0	41201
BUL0430	BUL	102009	7/31/2012	PUBPER00	8	35	1	Y		0	0	0	41201
BUL0430	BUL	102108	2/28/2013	CORBIS00	4.05	35	1	Y		0	0	0	41201
BUL0430	BUL	102532	2/28/2015	CORBIS00	3.75	35	1	Y		0	0	0	41201
BUL0431	BUL	102089	1/31/2013	GETIMA00	4	35	1	Y		0	0	0	41201
BUL0432	BUL	102089	1/31/2013	GETIMA00	4	35	1	Y		0	0	0	41201
BUL0433	BUL	102089	1/31/2013	GETIMA00	4	35	1	Y		0	0	0	41201
BUL0434	BUL	101551	10/31/2010	GETIMA00	72.25	35	1	Y		8	0	0	41201
BUL0439	BUL	101589	12/31/2010	INMAGI00	98.8	35	1	Y		8	0	0	41201
BUL0442	BUL	101621	1/31/2011	CORBIS00	7.21	35	1	Y		8	0	0	41201
BUL0449	BUL	300918	6/18/2011	10301101	14.95	35	1	Y	Royalty Free Media	9	0	N	41201
BUL0460	BUL	101949	6/30/2012	CORBIS00	3.29	35	1	Y		0	0	0	41201
BUL0460	BUL	102435	9/30/2014	CORBIS00	16.75	35	1	Y		0	0	0	41201
BUL0461	BUL	101805	10/31/2011	CORBIS00	1.5	35	1	Y		0	0	0	41201
BUL0462	BUL	102533	4/30/2015	CORBIS00	2.37	35	1	Y		0	0	0	41201
BUL0463	BUL	101723	5/31/2011	MASFIL00	33.09	35	1	Y		0	0	0	41201
BUL0464	BUL	102452	10/31/2014	CORBIS00	4.03	35	1	Y		0	0	0	41201
BUL0465	BUL	102354	2/28/2014	CORBIS00	2.28	35	1	Y		0	0	0	41201
BUL0466	BUL	101950	6/30/2012	PUBPER00	47.36	35	1	Y		0	0	0	41201
BUL0466	BUL	102168	5/31/2013	CORBIS00	1.34	35	1	Y		0	0	0	41201
BUL0466	BUL	102318	12/31/2013	ALAMYL00	3.2	35	1	Y		0	0	0	41201
BUL0466	BUL	102354	2/28/2014	CORBIS00	0.25	35	1	Y		0	0	0	41201
BUL0467	BUL	102328	1/31/2014	PUBPER00	8	35	1	Y		0	0	0	41201
BUL0467	BUL	102467	11/30/2014	CORBIS00	2.43	35	1	Y		0	0	0	41201
BUL0469	BUL	101601	12/31/2010	CORBIS00	141.24	35	1	Y		8	0	0	41201
BUL0469	BUL	101727	5/31/2011	PUBPER00	19.6	35	1	Y		0	0	0	41201
BUL0469	BUL	101727	5/31/2011	PUBPER00	19.6	35	1	Y		0	0	0	41201
BUL0469	BUL	101871	1/31/2012	PUBPER00	139.98	35	1	Y		0	0	0	41201
BUL0469	BUL	101930	5/31/2012	PUBPER00	19.6	35	1	Y		0	0	0	41201
BUL0469	BUL	101970	7/31/2012	INMAGI00	24.49	35	1	Y		0	0	0	41201
BUL0469	BUL	102023	10/31/2012	MASFIL00	9.8	35	1	Y		0	0	0	41201
BUL0469	BUL	102481	1/31/2015	CORBIS00	33.75	35	1	Y		0	0	0	41201
BUL0469	BUL	102607	1/31/2016	PUBPER00	8	35	1	Y		0	0	0	41201
BUL0470	BUL	102007	9/30/2012	CORBIS00	4.7	35	1	Y		0	0	0	41201
BUL0470	BUL	102028	10/31/2012	CORBIS00	15.56	35	1	Y		0	0	0	41201
BUL0471	BUL	101772	8/31/2011	CORBIS00	19.8	35	1	Y		0	0	0	41201
BUL0471	BUL	101795	9/30/2011	CORBIS00	20.64	35	1	Y		0	0	0	41201
BUL0471	BUL	102141	4/30/2013	ALAMYL00	18.45	35	1	Y		0	0	0	41201
BUL0471	BUL	102184	6/1/2013	ALAMYL00	18.45	35	1	Y		0	0	0	41201
BUL0471	BUL	102374	5/31/2014	CORBIS00	6.3	35	1	N		0	0	0	41201
BUL0471	BUL	102419	8/31/2014	CORBIS00	10	35	1	Y		0	0	0	41201
BUL0471	BUL	102580	9/30/2015	CORBIS00	10.61	35	1	N		0	0	0	41201
BUL0471	BUL	102596	10/31/2015	CORBIS00	1.93	35	1	Y		0	0	0	41201
BUL0472	BUL	102354	2/28/2014	CORBIS00	3.74	35	1	Y		0	0	0	41201
BUL0473	BUL	102419	8/31/2014	CORBIS00	3.77	35	1	Y		0	0	0	41201
BUL0474	BUL	102481	1/31/2015	CORBIS00	9.34	35	1	Y		0	0	0	41201
BUL0475	BUL	101664	3/31/2011	CORBIS00	1.19	35	1	Y		8	0	0	41201
BUL0476	BUL	102418	8/31/2014	PUBPER00	8	35	1	Y		0	0	0	41201
BUL0476	BUL	102596	10/31/2015	CORBIS00	1.37	35	1	Y		0	0	0	41201
BUL0477	BUL	101621	1/31/2011	CORBIS00	7.21	35	1	Y		8	0	0	41201
BUL0477	BUL	101805	10/31/2011	CORBIS00	4.5	35	1	Y		0	0	0	41201
BUL0477	BUL	101949	6/30/2012	CORBIS00	4.5	35	1	Y		0	0	0	41201
BUL0477	BUL	101980	8/31/2012	PUBPER00	7.2	35	1	Y		0	0	0	41201
BUL0477	BUL	102328	1/31/2014	PUBPER00	8	35	1	Y		0	0	0	41201
BUL0479	BUL	101585	12/31/2010	ALAMYL00	40.79	35	1	Y		8	0	0	41201
BUL0480	BUL	102468	12/31/2014	CORBIS00	32.9	35	1	Y		0	0	0	41201
BUL0481	BUL	102495	3/31/2015	CORBIS00	3.78	35	1	Y		0	0	0	41201
BUL0482	BUL	101688	4/30/2011	CORBIS00	86.64	35	1	Y		8	0	0	41201
BUL0482	BUL	101772	8/31/2011	CORBIS00	0.17	35	1	Y		0	0	0	41201
BUL0483	BUL	102328	1/31/2014	PUBPER00	8	35	1	Y		0	0	0	41201
BUL0484	BUL	101805	10/31/2011	CORBIS00	76.35	35	1	Y		0	0	0	41201
BUL0484	BUL	102328	1/31/2014	PUBPER00	8	35	1	Y		0	0	0	41201
BUL0484	BUL	102580	9/30/2015	CORBIS00	1.9	35	1	N		0	0	0	41201
BUL0487	BUL	101627	1/31/2011	GETIMA00	93.63	35	1	Y		8	0	0	41201
BUL0487	BUL	101781	8/31/2011	GETIMA00	89.25	35	1	Y		0	0	0	41201
BUL0487	BUL	101781	8/31/2011	GETIMA00	96.93	35	1	Y		0	0	0	41201
BUL0487	BUL	101814	10/31/2011	GETIMA00	9.63	35	1	Y		0	0	0	41201
BUL0487	BUL	101849	12/31/2011	GETIMA00	4	35	1	Y		0	0	0	41201
BUL0487	BUL	102089	1/31/2013	GETIMA00	1.97	35	1	Y		0	0	0	41201
BUL0487	BUL	102138	3/31/2013	GETIMA00	53.6	35	1	Y		0	0	0	41201
BUL0487	BUL	102180	5/31/2013	GETIMA00	10.4	35	1	Y		0	0	0	41201
BUL0487	BUL	102271	10/31/2013	ALAMYL00	51.36	35	1	Y		0	0	0	41201
BUL0487	BUL	102313	12/31/2013	GETIMA00	2.132	35	1	N		0	0	0	41201
BUL0487	BUL	102356	4/30/2014	CORBIS00	6.83	35	1	Y		0	0	0	41201
BUL0487	BUL	102413	7/31/2014	GETIMA00	2.132	35	1	Y		0	0	0	41201
BUL0487	BUL	102457	11/30/2014	ALAMYL00	7.71	35	1	Y		0	0	0	41201
BUL0487	BUL	102468	12/31/2014	CORBIS00	5.7	35	1	Y		0	0	0	41201
BUL0487	BUL	102468	12/31/2014	CORBIS00	5.7	35	1	Y		0	0	0	41201
BUL0487	BUL	102468	12/31/2014	CORBIS00	-5.7	35	1	Y		0	0	0	41201
BUL0487	BUL	102481	1/31/2015	CORBIS00	110	35	1	Y		0	0	0	41201
BUL0487	BUL	102574	8/31/2015	GETIMA00	64.6	35	1	Y		0	0	0	41201
BUL0487	BUL	102610	9/30/2015	GETIMA00	4.288	35	1	Y		0	0	0	41201
BUL0487	BUL	102664	8/31/2016	GETIMA00	118.35494	35	1	Y		0	0	0	41201
BUL0487	BUL	300708	2/8/2010	10080501	14.95	35	1	Y	Royalty Free Illustration	9	0	0	41201
BUL0488	BUL	101876	2/29/2012	GETIMA00	100	35	1	Y		0	0	0	41201
BUL0488	BUL	102398	6/30/2014	GETIMA00	7.352	35	1	Y		0	0	0	41201
BUL0489	BUL	101602	12/31/2010	GETIMA00	69.63	35	1	Y		8	0	0	41201
BUL0489	BUL	101729	5/31/2011	CORBIS00	5.42	35	1	Y		0	0	0	41201
BUL0489	BUL	101781	8/31/2011	GETIMA00	33.8	35	1	Y		0	0	0	41201
BUL0489	BUL	101867	1/31/2012	GETIMA00	85	35	1	Y		0	0	0	41201
BUL0489	BUL	101876	2/29/2012	GETIMA00	100	35	1	Y		0	0	0	41201
BUL0489	BUL	101900	3/31/2012	GETIMA00	139.04	35	1	Y		0	0	0	41201
BUL0489	BUL	101992	8/31/2012	CORBIS00	33.44	35	1	Y		0	0	0	41201
BUL0489	BUL	102076	12/31/2012	GETIMA00	44.52177	35	1	Y		0	0	0	41201
BUL0489	BUL	102313	12/31/2013	GETIMA00	2.132	35	1	N		0	0	0	41201
BUL0489	BUL	102413	7/31/2014	GETIMA00	2.132	35	1	Y		0	0	0	41201
BUL0489	BUL	102435	9/30/2014	CORBIS00	3.21	35	1	Y		0	0	0	41201
BUL0489	BUL	102532	2/28/2015	CORBIS00	96.5	35	1	Y		0	0	0	41201
BUL0489	BUL	102634	2/28/2016	GETIMA00	90	35	1	Y		0	0	0	41201
BUL0489	BUL	102641	4/30/2016	GETIMA00	0.894	35	1	N		0	0	0	41201
BUL0490	BUL	101980	8/31/2012	PUBPER00	7.2	35	1	Y		0	0	0	41201
BUL0490	BUL	102313	12/31/2013	GETIMA00	2.132	35	1	N		0	0	0	41201
BUL0490	BUL	102413	7/31/2014	GETIMA00	2.132	35	1	Y		0	0	0	41201
BUL0491	BUL	102313	12/31/2013	GETIMA00	2.132	35	1	N		0	0	0	41201
BUL0491	BUL	102413	7/31/2014	GETIMA00	2.132	35	1	Y		0	0	0	41201
BUL0492	BUL	101761	7/31/2011	GETIMA00	4	35	1	Y		0	0	0	41201
BUL0492	BUL	101980	8/31/2012	PUBPER00	7.2	35	1	Y		0	0	0	41201
BUL0492	BUL	102313	12/31/2013	GETIMA00	2.132	35	1	N		0	0	0	41201
BUL0492	BUL	102356	4/30/2014	CORBIS00	3.44	35	1	Y		0	0	0	41201
BUL0492	BUL	102413	7/31/2014	GETIMA00	2.132	35	1	Y		0	0	0	41201
BUL0492	BUL	102425	8/31/2014	GETIMA00	1.522	35	1	Y		0	0	0	41201
BUL0492	BUL	102465	11/30/2014	GETIMA00	14.47434	35	1	Y		0	0	0	41201
BUL0493	BUL	101551	10/31/2010	GETIMA00	101.23	35	1	Y		8	0	0	41201
BUL0493	BUL	101551	10/31/2010	GETIMA00	83.46	35	1	Y		8	0	0	41201
